"","ZM9083","ZM9051","ZM8963_1","ZM9046","ZM9099","ZM8966_1","ZM9086","ZM9064","ZM8964_1","ZM9097","ZM9067","ZM9014","ZM9016","ZM9017","ZM9023","ZM9081","ZM8965_1","ZM9085","ZM9027","ZM9029","ZM9019","ZM9073","ZM9021","ZM9091","ZM9065","ZM9147","ZM9089","ZM9128","ZM9144","ZM9117","ZM9038","ZM9109","ZM9146","ZM9041","ZM9059","ZM9056","ZM9060","ZM9043","ZM9066","ZM9156","ZM9153","ZM9134","ZM9151","ZM9036","ZM9098","ZM9110","ZM9162","ZM9042","ZM9158","ZM9101","ZM9037","ZM9114","ZM9103","ZM9092","ZM9063","ZM9145","ZM9035","ZM9161","ZM9149","ZM9055","ZM9057","ZM9167","ZM9214","ZM9053","ZM9185","ZM9178","ZM9107","ZM9165","ZM9220","ZM9204","ZM9199","ZM9115","ZM9211","ZM9209","ZM9201","ZM9208","ZM9188","ZM9033","ZM9106","ZM9213","ZM9221","ZM9192","ZM9182","ZM9039","ZM9168","ZM9205","ZM9196","ZM9181","ZM9069","ZM9169","ZM9170","ZM9193","ZM9207","ZM9195","ZM9177","ZM9187","ZM9166","ZM9163","ZM9194","ZM9189","ZM9084","ZM9212","ZM9215","ZM9171","ZM9200","ZM9206","ZM9191","ZM8980","ZM8996","ZM9000","ZM8973","ZM8988","ZM8992","ZM9001","ZM8968","ZM9011","ZM8972","ZM8970","ZM9005","ZM9012","ZM8983","ZM8991","ZM8977","ZM8982","ZM8974","ZM9002","ZM9006","ZM9004","ZM8981","ZM8966_2","ZM9009","ZM8984","ZM8999","ZM8998","ZM8993","ZM8979","ZM8997","ZM8971","ZM8994","ZM8987","ZM8963_2","ZM9003","ZM8986","ZM8965_2","ZM9007","ZM8975","ZM8985","ZM9013","ZM9155","ZM8995","ZM9010","ZM8976","ZM8964_2","ZM8978","ZM8990"
"ZM9060",0.235087719298246,0.209302325581395,0.227891156462585,0.164285714285714,0.214046822742475,0.206293706293706,0.191637630662021,0.236301369863014,0.285714285714286,0.195205479452055,0.0946969696969697,0.222602739726027,0.195121951219512,0.298192771084337,0.241042345276873,0.163498098859316,0.334328358208955,0.193103448275862,0.186619718309859,0.198606271777004,0.130597014925373,0.168458781362007,0.289634146341463,0.228668941979522,0.202749140893471,0.244299674267101,0.210702341137124,0.233009708737864,0.169014084507042,0.212837837837838,0.279365079365079,0.208191126279863,0.202054794520548,0.262820512820513,0.202749140893471,0.219512195121951,0,0.206185567010309,0.175438596491228,0.198630136986301,0.251655629139073,0.214046822742475,0.222591362126246,0.26962457337884,0.258064516129032,0.299694189602447,0.266666666666667,0.229681978798587,0.163120567375887,0.237623762376238,0.154981549815498,0.227118644067797,0.26517571884984,0.23728813559322,0.235294117647059,0.219269102990033,0.184027777777778,0.225913621262459,0.227118644067797,0.131868131868132,0.190972222222222,0.273015873015873,0.226666666666667,0.160839160839161,0.21523178807947,0.244299674267101,0.215488215488216,0.091254752851711,0.237623762376238,0.251592356687898,0.207920792079208,0.252396166134185,0.273015873015873,0.205479452054795,0.219269102990033,0.184668989547038,0.230263157894737,0.18815331010453,0.216666666666667,0.263492063492063,0.268370607028754,0.236065573770492,0.224832214765101,0.143884892086331,0.272151898734177,0.23202614379085,0.239482200647249,0.252427184466019,0.185964912280702,0.222591362126246,0.252427184466019,0.221854304635762,0.167259786476868,0.246710526315789,0.226666666666667,0.22,0.15547703180212,0.290909090909091,0.23,0.249180327868852,0.224080267558528,0.300911854103343,0.279141104294479,0.246835443037975,0.227118644067797,0.302752293577982,0.23202614379085,0.199346405228758,0.265625,0.195121951219512,0.239482200647249,0.235690235690236,0.273846153846154,0.220394736842105,0.235483870967742,0.236421725239617,0.167832167832168,0.269461077844311,0.276073619631902,0.223300970873786,0.2508038585209,0.253918495297806,0.302670623145401,0.252396166134185,0.117424242424242,0.233009708737864,0.230519480519481,0.229032258064516,0.193979933110368,0.262658227848101,0.231511254019293,0.137184115523466,0.231511254019293,0.25,0.24203821656051,0.0946969696969697,0.280864197530864,0.252365930599369,0.240506329113924,0.21,0.233974358974359,0.195121951219512,0.244444444444444,0.192982456140351,0.250783699059561,0.226229508196721,0.220064724919094,0.236421725239617,0.195286195286195,0.290322580645161,0.280487804878049,0.177304964539007,0.221122112211221,0.229773462783172,0.215946843853821
"ZM9043",0.240418118466899,0.190635451505017,0.190311418685121,0.10989010989011,0.207357859531773,0.205574912891986,0.203448275862069,0.179577464788732,0.239202657807309,0.175862068965517,0.156934306569343,0.221843003412969,0.200692041522491,0.292168674698795,0.24025974025974,0.216911764705882,0.271604938271605,0.141342756183746,0.192307692307692,0.197916666666667,0.130111524163569,0.174377224199288,0.273006134969325,0.215753424657534,0.195876288659794,0.226229508196721,0.185810810810811,0.20327868852459,0.174825174825175,0.235880398671096,0.278481012658228,0.195205479452055,0.201365187713311,0.267515923566879,0.202054794520548,0.193661971830986,0.206185567010309,0,0.1875,0.204081632653061,0.239202657807309,0.201342281879195,0.191919191919192,0.175627240143369,0.211221122112211,0.250783699059561,0.243589743589744,0.197132616487455,0.156028368794326,0.231023102310231,0.161172161172161,0.232323232323232,0.213114754098361,0.2,0.20979020979021,0.218543046357616,0.183391003460208,0.231023102310231,0.226351351351351,0.158273381294964,0.184027777777778,0.209836065573771,0.214046822742475,0.204081632653061,0.220394736842105,0.243506493506494,0.214765100671141,0.153846153846154,0.231023102310231,0.233974358974359,0.207236842105263,0.217532467532468,0.209836065573771,0.173611111111111,0.218543046357616,0.196551724137931,0.252427184466019,0.174825174825175,0.21,0.278996865203762,0.198675496688742,0.181818181818182,0.187713310580205,0.207612456747405,0.214983713355049,0.225490196078431,0.227272727272727,0.24025974025974,0.172535211267606,0.215946843853821,0.251612903225806,0.21523178807947,0.179577464788732,0.234323432343234,0.22,0.213333333333333,0.174216027874564,0.23125,0.199324324324324,0.201342281879195,0.199324324324324,0.241379310344828,0.267692307692308,0.240506329113924,0.214285714285714,0.237341772151899,0.201986754966887,0.25,0.259375,0.194444444444444,0.238709677419355,0.186206896551724,0.267692307692308,0.213815789473684,0.229032258064516,0.235668789808917,0.204778156996587,0.299120234604106,0.264615384615385,0.233974358974359,0.25,0.247648902821317,0.265861027190332,0.251592356687898,0.12406015037594,0.220779220779221,0.218241042345277,0.23961661341853,0.205298013245033,0.228295819935691,0.236421725239617,0.182456140350877,0.24203821656051,0.260188087774295,0.230031948881789,0.156934306569343,0.258566978193146,0.240506329113924,0.245283018867924,0.203333333333333,0.233226837060703,0.194444444444444,0.238095238095238,0.198606271777004,0.25,0.219672131147541,0.24203821656051,0.235668789808917,0.218543046357616,0.284457478005865,0.269113149847095,0.143884892086331,0.20265780730897,0.234726688102894,0.203333333333333
"ZM9066",0.22887323943662,0.209302325581395,0.203448275862069,0.144404332129964,0.189830508474576,0.174377224199288,0.178947368421053,0.199300699300699,0.29126213592233,0.182758620689655,0.116104868913858,0.210344827586207,0.182456140350877,0.282674772036474,0.229508196721312,0.184210526315789,0.303951367781155,0.174216027874564,0.173758865248227,0.185964912280702,0.102272727272727,0.161870503597122,0.279141104294479,0.240677966101695,0.0772058823529411,0.209302325581395,0.216666666666667,0.227272727272727,0.162544169611307,0.188356164383562,0.234527687296417,0.195876288659794,0.189655172413793,0.222950819672131,0.202749140893471,0.19434628975265,0.175438596491228,0.1875,0,0.198630136986301,0.234113712374582,0.225913621262459,0.228476821192053,0.233449477351916,0.235294117647059,0.283950617283951,0.238709677419355,0.204301075268817,0.156583629893238,0.231788079470199,0.148148148148148,0.208904109589041,0.254019292604502,0.23728813559322,0.210526315789474,0.201342281879195,0.177700348432056,0.208053691275168,0.227118644067797,0.15884476534296,0.105454545454545,0.2508038585209,0.232558139534884,0.173611111111111,0.21523178807947,0.221122112211221,0.191126279863481,0.119850187265918,0.243421052631579,0.229032258064516,0.207920792079208,0.246794871794872,0.2508038585209,0.174216027874564,0.189189189189189,0.190972222222222,0.241830065359477,0.200692041522491,0.192567567567568,0.241157556270096,0.245954692556634,0.212624584717608,0.206779661016949,0.163701067615658,0.25,0.237785016286645,0.210526315789474,0.229508196721312,0.166666666666667,0.198653198653199,0.235294117647059,0.21,0.167259786476868,0.252459016393443,0.232558139534884,0.214046822742475,0.142348754448399,0.264615384615385,0.206081081081081,0.231788079470199,0.187713310580205,0.263975155279503,0.268518518518518,0.257861635220126,0.196551724137931,0.292307692307692,0.220394736842105,0.216828478964401,0.243670886075949,0.182456140350877,0.228013029315961,0.205479452054795,0.263157894736842,0.23202614379085,0.229773462783172,0.24203821656051,0.174216027874564,0.289940828402367,0.265432098765432,0.229032258064516,0.228013029315961,0.270186335403727,0.282282282282282,0.229773462783172,0.110266159695818,0.244372990353698,0.241935483870968,0.234726688102894,0.187919463087248,0.257142857142857,0.237179487179487,0.157142857142857,0.231511254019293,0.244444444444444,0.253164556962025,0.116104868913858,0.259375,0.263322884012539,0.240506329113924,0.221854304635762,0.23961661341853,0.182456140350877,0.244444444444444,0.180212014134276,0.245283018867924,0.237785016286645,0.225806451612903,0.24203821656051,0.207357859531773,0.28023598820059,0.269938650306748,0.151079136690647,0.226973684210526,0.229773462783172,0.21
"ZM9156",0.232638888888889,0.224755700325733,0.243333333333333,0.162544169611307,0.223684210526316,0.197916666666667,0.195876288659794,0.233898305084746,0.260586319218241,0.187074829931973,0.155797101449275,0.226351351351351,0.193103448275862,0.264437689969605,0.25,0.221818181818182,0.326409495548961,0.197278911564626,0.184668989547038,0.190311418685121,0.129151291512915,0.179577464788732,0.271341463414634,0.244147157190635,0.206779661016949,0.207236842105263,0.214521452145215,0.247619047619048,0.192439862542955,0.204697986577181,0.271293375394322,0.218120805369127,0.0760869565217391,0.254777070063694,0.194539249146758,0.223367697594502,0.198630136986301,0.204081632653061,0.198630136986301,0,0.254901960784314,0.258064516129032,0.23202614379085,0.255102040816326,0.25,0.270769230769231,0.258675078864353,0.233449477351916,0.167832167832168,0.241042345276873,0.16,0.212837837837838,0.240384615384615,0.246666666666667,0.238907849829352,0.217105263157895,0.188356164383562,0.105263157894737,0.0693430656934306,0.176678445229682,0.195205479452055,0.242811501597444,0.264516129032258,0.196610169491525,0.18936877076412,0.241935483870968,0.213333333333333,0.152727272727273,0.274760383386581,0.254716981132076,0.194078947368421,0.261006289308176,0.242811501597444,0.203389830508475,0.211221122112211,0.213559322033898,0.2508038585209,0.186206896551724,0.208609271523179,0.25,0.254777070063694,0.222222222222222,0.210702341137124,0.193771626297578,0.236421725239617,0.25796178343949,0.220064724919094,0.25,0.196551724137931,0.208609271523179,0.25,0.19,0.171929824561403,0.277955271565495,0.264516129032258,0.217821782178218,0.191780821917808,0.26219512195122,0.21,0.246753246753247,0.233552631578947,0.25077399380805,0.260736196319018,0.238993710691824,0.206779661016949,0.263157894736842,0.246794871794872,0.231746031746032,0.263157894736842,0.193103448275862,0.270440251572327,0.239202657807309,0.260736196319018,0.241157556270096,0.204545454545455,0.234177215189873,0.203389830508475,0.287390029325513,0.262996941896025,0.226837060702875,0.259493670886076,0.283536585365854,0.279761904761905,0.255520504731861,0.123134328358209,0.247619047619048,0.245222929936306,0.232484076433121,0.221498371335505,0.254716981132076,0.234920634920635,0.181184668989547,0.234920634920635,0.253125,0.25625,0.155797101449275,0.262345679012346,0.282208588957055,0.249221183800623,0.231270358306189,0.231746031746032,0.193103448275862,0.242138364779874,0.190972222222222,0.2375,0.241157556270096,0.229299363057325,0.239747634069401,0.187290969899666,0.277777777777778,0.267477203647416,0.175438596491228,0.236245954692557,0.227564102564103,0.196013289036545
"ZM9153",0.273648648648649,0.25796178343949,0.27124183006536,0.206185567010309,0.257234726688103,0.25752508361204,0.225589225589226,0.250836120401338,0.287539936102236,0.240131578947368,0.213286713286713,0.249169435215947,0.228956228956229,0.348703170028818,0.0905923344947736,0.27719298245614,0.320474777448071,0.255737704918033,0.215017064846416,0.232323232323232,0.207746478873239,0.216494845360825,0.341107871720117,0.272131147540984,0.247524752475248,0.268987341772152,0.259615384615385,0.279503105590062,0.245847176079734,0.233552631578947,0.237179487179487,0.246710526315789,0.246710526315789,0.220064724919094,0.259016393442623,0.27,0.251655629139073,0.239202657807309,0.234113712374582,0.254901960784314,0,0.262820512820513,0.237012987012987,0.265993265993266,0.271293375394322,0.290909090909091,0.274143302180685,0.262798634812287,0.186206896551724,0.268370607028754,0.223776223776224,0.287096774193548,0.272727272727273,0.280130293159609,0.28476821192053,0.273015873015873,0.241721854304636,0.251612903225806,0.275974025974026,0.219931271477663,0.230769230769231,0.280373831775701,0.274760383386581,0.249180327868852,0.246794871794872,0.0874125874125874,0.275641025641026,0.210526315789474,0.273885350318471,0.124579124579125,0.23961661341853,0.297546012269939,0.280373831775701,0.232558139534884,0.28391167192429,0.206779661016949,0.13013698630137,0.263157894736842,0.281645569620253,0.27639751552795,0.270440251572327,0.261146496815287,0.267741935483871,0.241610738255034,0.263322884012539,0.273584905660377,0.285714285714286,0.083916083916084,0.208191126279863,0.281645569620253,0.0905923344947736,0.253205128205128,0.215017064846416,0.293375394321767,0.280254777070064,0.211221122112211,0.256578947368421,0.297619047619048,0.238562091503268,0.262820512820513,0.232786885245902,0.307462686567164,0.291291291291291,0.120401337792642,0.275974025974026,0.288753799392097,0.278996865203762,0.295731707317073,0.097972972972973,0.222972972972973,0.184210526315789,0.23841059602649,0.286144578313253,0.257142857142857,0.254716981132076,0.292682926829268,0.226666666666667,0.229607250755287,0.288288288288288,0.248427672955975,0.0833333333333334,0.27217125382263,0.284023668639053,0.0729166666666666,0.202846975088968,0.263322884012539,0.255520504731861,0.286153846153846,0.136054421768708,0.237341772151899,0.288343558282209,0.186851211072664,0.288343558282209,0.172638436482085,0.26625386996904,0.213286713286713,0.293051359516616,0.270769230769231,0.280487804878049,0.264331210191083,0.290519877675841,0.222972972972973,0.29483282674772,0.215017064846416,0.274390243902439,0.26813880126183,0.298780487804878,0.292682926829268,0.261980830670926,0.214501510574018,0.292537313432836,0.224489795918367,0.252396166134185,0.281733746130031,0.253205128205128
"ZM9134",0.270903010033445,0.244444444444444,0.180272108843537,0.191780821917808,0.209150326797386,0.225589225589226,0.235099337748344,0.175862068965517,0.268370607028754,0.208609271523179,0.204861111111111,0.240924092409241,0.232558139534884,0.266467065868264,0.252365930599369,0.268292682926829,0.312684365781711,0.224422442244224,0.224832214765101,0.23,0.186619718309859,0.214285714285714,0.230769230769231,0.252459016393443,0.227722772277228,0.277258566978193,0.240384615384615,0.205128205128205,0.208053691275168,0.248387096774194,0.289230769230769,0.21523178807947,0.25,0.278637770897833,0.21,0.255813953488372,0.214046822742475,0.201342281879195,0.225913621262459,0.258064516129032,0.262820512820513,0,0.157718120805369,0.215753424657534,0.201298701298701,0.267477203647416,0.26625386996904,0.186619718309859,0.23841059602649,0.123287671232877,0.196491228070175,0.21,0.226114649681529,0.249180327868852,0.264900662251656,0.242811501597444,0.21,0.26031746031746,0.273311897106109,0.21160409556314,0.234323432343234,0.283076923076923,0.0359712230215827,0.211920529801324,0.255520504731861,0.25,0.198675496688742,0.202090592334495,0.0428571428571428,0.267692307692308,0.270186335403727,0.201923076923077,0.272445820433437,0.224422442244224,0.208469055374593,0.204697986577181,0.269592476489028,0.225913621262459,0.205882352941177,0.29483282674772,0.273291925465838,0.264150943396226,0.248387096774194,0.22742474916388,0.271604938271605,0.168316831683168,0.205787781350482,0.257861635220126,0.193877551020408,0.205882352941177,0.263322884012539,0.245222929936306,0.200680272108844,0.0533807829181495,0.0288808664259927,0.26031746031746,0.183050847457627,0.28486646884273,0.177257525083612,0.276729559748428,0.253205128205128,0.274096385542169,0.283582089552239,0.268292682926829,0.215946843853821,0.270516717325228,0.265625,0.234375,0.265243902439024,0.226666666666667,0.239747634069401,0.157534246575342,0.283582089552239,0.238095238095238,0.279141104294479,0.23125,0.236065573770492,0.269005847953216,0.280597014925373,0.240625,0.25625,0.210031347962382,0.296511627906977,0.257763975155279,0.181494661921708,0.244514106583072,0.236593059936908,0.22397476340694,0.241269841269841,0.2782874617737,0.226415094339623,0.22742474916388,0.231974921630094,0.26605504587156,0.263803680981595,0.204861111111111,0.274924471299094,0.20820189274448,0.240740740740741,0.228295819935691,0.22884012539185,0.226666666666667,0.233644859813084,0.224832214765101,0.245398773006135,0.238095238095238,0.2375,0.23125,0.225806451612903,0.269565217391304,0.28486646884273,0.216216216216216,0.233226837060703,0.224683544303797,0.23961661341853
"ZM9151",0.28476821192053,0.230031948881789,0.213333333333333,0.175862068965517,0.205882352941177,0.216216216216216,0.237623762376238,0.215488215488216,0.248387096774194,0.168918918918919,0.195121951219512,0.249180327868852,0.235099337748344,0.299120234604106,0.226837060702875,0.264808362369338,0.28955223880597,0.221122112211221,0.22742474916388,0.232558139534884,0.183098591549296,0.216949152542373,0.280597014925373,0.214046822742475,0.236065573770492,0.257861635220126,0.214285714285714,0.224683544303797,0.216666666666667,0.222222222222222,0.275541795665635,0.2,0.223684210526316,0.259375,0.20066889632107,0.252491694352159,0.222591362126246,0.191919191919192,0.228476821192053,0.23202614379085,0.237012987012987,0.157718120805369,0,0.224489795918367,0.209677419354839,0.248466257668712,0.252336448598131,0.214532871972318,0.205387205387205,0.205882352941177,0.180212014134276,0.241830065359477,0.217252396166134,0.240131578947368,0.26158940397351,0.23961661341853,0.20066889632107,0.240384615384615,0.247557003257329,0.195876288659794,0.236842105263158,0.247648902821317,0.182724252491694,0.220394736842105,0.252365930599369,0.241269841269841,0.236245954692557,0.192307692307692,0.182119205298013,0.248447204968944,0.250783699059561,0.238244514106583,0.231012658227848,0.209302325581395,0.23961661341853,0.225165562913907,0.261006289308176,0.210702341137124,0.242811501597444,0.270769230769231,0.237341772151899,0.221864951768489,0.233766233766234,0.235880398671096,0.230283911671924,0.217948717948718,0.247648902821317,0.232484076433121,0.19047619047619,0.242811501597444,0.249211356466877,0.236421725239617,0.215488215488216,0.197368421052632,0.182724252491694,0.240384615384615,0.21,0.240121580547112,0.136518771331058,0.234726688102894,0.238709677419355,0.244648318042814,0.259818731117825,0.249230769230769,0.241830065359477,0.240740740740741,0.223642172523962,0.269113149847095,0.229813664596273,0.229235880398671,0.247648902821317,0.21523178807947,0.259818731117825,0.223642172523962,0.227129337539432,0.26605504587156,0.238562091503268,0.276162790697674,0.256797583081571,0.269938650306748,0.242138364779874,0.2125,0.273529411764706,0.238244514106583,0.177935943060498,0.230283911671924,0.227848101265823,0.259259259259259,0.221153846153846,0.259259259259259,0.261538461538461,0.212121212121212,0.266871165644172,0.241486068111455,0.25,0.195121951219512,0.250764525993884,0.216300940438871,0.285285285285285,0.219354838709677,0.263803680981595,0.229235880398671,0.268292682926829,0.22742474916388,0.284431137724551,0.223642172523962,0.27217125382263,0.26605504587156,0.228295819935691,0.291428571428571,0.261261261261261,0.194539249146758,0.218649517684887,0.254658385093168,0.230769230769231
"ZM9036",0.292682926829268,0.240802675585284,0.217543859649123,0.197841726618705,0.227891156462585,0.23943661971831,0.249134948096886,0.207142857142857,0.265993265993266,0.221453287197232,0.218181818181818,0.273037542662116,0.252595155709343,0.322188449848024,0.272131147540984,0.252788104089219,0.312693498452012,0.225694444444444,0.244755244755245,0.25,0.199261992619926,0.234042553191489,0.308641975308642,0.255172413793103,0.247422680412371,0.281045751633987,0.230508474576271,0.235099337748344,0.214788732394366,0.244897959183674,0.30448717948718,0.240549828178694,0.252559726962457,0.309904153354633,0.241379310344828,0.202166064981949,0.26962457337884,0.175627240143369,0.233449477351916,0.255102040816326,0.265993265993266,0.215753424657534,0.224489795918367,0,0.237458193979933,0.281645569620253,0.291666666666667,0.205882352941177,0.228070175438597,0.245791245791246,0.202952029520295,0.271186440677966,0.250825082508251,0.239583333333333,0.231316725978648,0.256666666666667,0.235294117647059,0.269102990033223,0.277027027027027,0.237588652482269,0.242214532871972,0.235880398671096,0.228668941979522,0.249146757679181,0.264026402640264,0.269736842105263,0.259259259259259,0.215328467153285,0.245791245791246,0.287539936102236,0.262295081967213,0.243421052631579,0.23,0.219512195121951,0.262458471760797,0.236111111111111,0.300970873786408,0.239583333333333,0.26,0.282958199356913,0.254125412541254,0.226351351351351,0.238907849829352,0.253472222222222,0.246710526315789,0.263157894736842,0.259016393442623,0.266447368421053,0.206405693950178,0.26,0.288961038961039,0.259136212624585,0.232394366197183,0.249158249158249,0.23469387755102,0.25752508361204,0.232638888888889,0.272727272727273,0.219931271477663,0.221843003412969,0.25,0.272151898734177,0.313846153846154,0.287974683544304,0.25938566552901,0.268370607028754,0.263157894736842,0.292063492063492,0.284810126582278,0.246527777777778,0.275974025974026,0.200704225352113,0.319018404907976,0.257425742574257,0.271844660194175,0.294303797468354,0.255972696245734,0.338235294117647,0.315950920245399,0.282051282051282,0.281553398058252,0.273015873015873,0.33134328358209,0.27741935483871,0.194029850746269,0.269480519480519,0.267100977198697,0.287539936102236,0.254966887417219,0.292993630573248,0.289808917197452,0.247386759581881,0.284345047923323,0.30188679245283,0.28343949044586,0.218181818181818,0.31055900621118,0.271565495207668,0.303125,0.253333333333333,0.292063492063492,0.246527777777778,0.296529968454259,0.244755244755245,0.302180685358255,0.268852459016393,0.289808917197452,0.294303797468354,0.262458471760797,0.323529411764706,0.320121951219512,0.217081850533808,0.258278145695364,0.282958199356913,0.264900662251656
"ZM9098",0.323717948717949,0.242138364779874,0.196666666666667,0.22,0.171617161716172,0.246710526315789,0.277955271565495,0.222591362126246,0.226537216828479,0.200657894736842,0.233108108108108,0.288888888888889,0.275641025641026,0.284457478005865,0.271604938271605,0.294915254237288,0.259036144578313,0.216393442622951,0.268608414239482,0.273311897106109,0.209621993127148,0.259016393442623,0.275964391691395,0.25,0.242718446601942,0.295731707317073,0.209677419354839,0.185897435897436,0.187919463087248,0.240384615384615,0.281345565749236,0.18936877076412,0.253205128205128,0.270769230769231,0.237012987012987,0.253289473684211,0.258064516129032,0.211221122112211,0.235294117647059,0.25,0.271293375394322,0.201298701298701,0.209677419354839,0.237458193979933,0,0.238532110091743,0.284848484848485,0.239864864864865,0.236065573770492,0.230031948881789,0.225255972696246,0.254019292604502,0.212698412698413,0.229508196721312,0.262295081967213,0.229299363057325,0.254019292604502,0.274143302180685,0.276190476190476,0.22742474916388,0.254838709677419,0.174757281553398,0.201954397394137,0.238709677419355,0.242138364779874,0.263975155279503,0.231511254019293,0.230508474576271,0.207119741100324,0.275757575757576,0.267692307692308,0.188498402555911,0.162866449511401,0.186666666666667,0.240506329113924,0.214521452145215,0.288343558282209,0.241042345276873,0.238095238095238,0.276595744680851,0.175324675324675,0.2,0.182119205298013,0.25974025974026,0.197452229299363,0.257763975155279,0.226415094339623,0.271604938271605,0.239344262295082,0.238095238095238,0.282208588957055,0.226114649681529,0.228476821192053,0.210355987055016,0.201954397394137,0.246835443037975,0.245954692556634,0.203076923076923,0.211038961038961,0.189542483660131,0.22258064516129,0.229357798165138,0.255255255255255,0.291666666666667,0.225490196078431,0.225308641975309,0.190322580645161,0.26969696969697,0.273273273273273,0.270096463022508,0.275229357798165,0.210526315789474,0.255255255255255,0.268518518518518,0.222570532915361,0.266666666666667,0.278481012658228,0.334261838440111,0.252252252252252,0.286144578313253,0.275229357798165,0.251515151515151,0.263929618768328,0.276595744680851,0.217241379310345,0.279635258358663,0.277439024390244,0.259938837920489,0.260869565217391,0.238390092879257,0.267477203647416,0.25974025974026,0.267477203647416,0.294642857142857,0.292537313432836,0.233108108108108,0.251515151515151,0.25,0.285714285714286,0.270186335403727,0.264437689969605,0.270096463022508,0.268882175226586,0.268608414239482,0.289940828402367,0.273846153846154,0.267477203647416,0.27190332326284,0.2625,0.291784702549575,0.251497005988024,0.208053691275168,0.269349845201238,0.255384615384615,0.242902208201893
"ZM9110",0.331269349845201,0.257575757575758,0.280864197530864,0.259493670886076,0.240740740740741,0.257142857142857,0.287037037037037,0.272727272727273,0.290909090909091,0.229559748427673,0.272435897435897,0.318181818181818,0.290123456790123,0.325905292479109,0.280597014925373,0.325806451612903,0.268221574344023,0.255451713395639,0.278125,0.29320987654321,0.256493506493506,0.290625,0.31830985915493,0.265625,0.285276073619632,0.298816568047337,0.264437689969605,0.252252252252252,0.251572327044025,0.287878787878788,0.314868804664723,0.230283911671924,0.263157894736842,0.304985337243402,0.258566978193146,0.285266457680251,0.299694189602447,0.250783699059561,0.283950617283951,0.270769230769231,0.290909090909091,0.267477203647416,0.248466257668712,0.281645569620253,0.238532110091743,0,0.298245614035088,0.295238095238095,0.26875,0.26219512195122,0.270967741935484,0.285276073619632,0.261261261261261,0.246056782334385,0.309597523219814,0.245398773006135,0.28,0.277945619335347,0.285276073619632,0.261146496815287,0.280864197530864,0.204334365325077,0.278787878787879,0.276073619631902,0.278443113772455,0.273273273273273,0.274390243902439,0.270096463022508,0.277945619335347,0.294460641399417,0.316860465116279,0.249249249249249,0.1875,0.244514106583072,0.282282282282282,0.253918495297806,0.306784660766962,0.273291925465838,0.280120481927711,0.329512893982808,0.188087774294671,0.217391304347826,0.217665615141956,0.301538461538462,0.225609756097561,0.256797583081571,0.27893175074184,0.29080118694362,0.277258566978193,0.274924471299094,0.285714285714286,0.263636363636364,0.250793650793651,0.286144578313253,0.273556231003039,0.272727272727273,0.298780487804878,0.235294117647059,0.244582043343653,0.21875,0.239130434782609,0.152173913043478,0.207207207207207,0.289855072463768,0.290519877675841,0.0811688311688312,0.219135802469136,0.313218390804598,0.281976744186046,0.284829721362229,0.299120234604106,0.276923076923077,0.201807228915663,0.297935103244838,0.254491017964072,0.310344827586207,0.297872340425532,0.317808219178082,0.204204204204204,0.304347826086957,0.284023668639053,0.266081871345029,0.217008797653959,0.28023598820059,0.258169934640523,0.308139534883721,0.301169590643275,0.304347826086957,0.265060240963855,0.309248554913295,0.30635838150289,0.275,0.301449275362319,0.302593659942363,0.305475504322767,0.272435897435897,0.208459214501511,0.274853801169591,0.303724928366762,0.304733727810651,0.30835734870317,0.284829721362229,0.307471264367816,0.283489096573209,0.297994269340974,0.30791788856305,0.30635838150289,0.310344827586207,0.282282282282282,0.313351498637602,0.208955223880597,0.264984227129338,0.303834808259587,0.305232558139535,0.263636363636364
